           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
           |       |  T amb | T boil | T sthd | T cool | T cool | T boil | jar |        |   rate |   coll |    alc | 100abv |    rem |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |  PHASE | ml/min |   (ml) |    out |   (ml) |   (ml) |
--------------------------------------------------------------------------------------------------------------------------------------
  07:41:53 |    99 | 33.250 | 29.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    764 |     80 |      3 |   8388 |
  07:42:03 |    99 | 33.187 | 29.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    769 |     80 |      4 |   8384 |
  07:42:13 |    99 | 33.250 | 29.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    774 |     80 |      3 |   8380 |
  07:42:23 |    99 | 33.437 | 29.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    779 |     80 |      3 |   8376 |
  07:42:33 |    99 | 33.437 | 30.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    784 |     80 |      4 |   8372 |
  07:42:43 |    99 | 33.500 | 30.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    789 |     80 |      3 |   8368 |
  07:42:53 |    99 | 33.500 | 30.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    794 |     80 |      3 |   8364 |
  07:43:03 |    99 | 33.562 | 30.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    799 |     80 |      4 |   8360 |
  07:43:13 |    99 | 33.750 | 30.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    804 |     80 |      3 |   8356 |
  07:43:23 |    99 | 33.750 | 30.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    809 |     80 |      3 |   8352 |
  07:43:33 |    99 | 33.875 | 30.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    814 |     80 |      4 |   8348 |
  07:43:43 |    99 | 34.000 | 30.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    819 |     80 |      3 |   8344 |
  07:43:53 |    99 | 34.062 | 30.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    824 |     80 |      4 |   8340 |
  07:44:03 |    99 | 34.125 | 30.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    829 |     80 |      3 |   8336 |
  07:44:13 |    99 | 34.250 | 30.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    834 |     80 |      3 |   8332 |
  07:44:23 |    99 | 34.375 | 30.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    839 |     80 |      4 |   8328 |
  07:44:33 |    99 | 34.312 | 30.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    844 |     80 |      3 |   8324 |
  07:44:43 |    99 | 34.437 | 30.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    849 |     80 |      4 |   8320 |
  07:44:53 |    99 | 34.437 | 31.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    854 |     80 |      4 |   8316 |
  07:45:03 |    99 | 34.562 | 31.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    859 |     80 |      4 |   8312 |
  07:45:13 |    99 | 34.625 | 31.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    864 |     80 |      3 |   8308 |
  07:45:23 |    99 | 34.625 | 31.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    869 |     80 |      4 |   8304 |
  07:45:33 |    99 | 34.687 | 31.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    874 |     80 |      3 |   8300 |
  07:45:43 |    99 | 34.750 | 31.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    879 |     80 |      4 |   8296 |
  07:45:53 |    99 | 34.875 | 31.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    884 |     80 |      3 |   8292 |
